#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_lex.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Mappings created by Mouse Genome Informatics (MGI) by lexical matches between term and synonym labels. Lexical mappings are made by comparing the text of each label and calling a match whenever the labels are identical. Term label to term label matches are all skos:exactMatch. Term label to synonym label are made depending on the synonym type (eg. exact synonym = exactMatch). For narrow and broad synonyms the match type is identical to synonym type when the match is HP term label to MP synonym label but reversed when it is MP term label to HP synonym label. Synonym to synonym matches are made for exact synonyms to any other type of synonym the same as for term label to synonym matches. Non-exact to non-exact synonym matches are currently only made for HP narrow to MP narrow (this is a broadMatch). The other possible matches either had no examples or gave incorrect matches and thus were not included in the mappings. Matches were reviewed manually during the creation of the mapping pipeline but are not routinely manually reviewed. Pipeline was created in 2024 and matches are updated regularly."
#creator_id:
# - orcid:0000-0003-4606-0597
# - ror:021sy4w91
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/vocab/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	mapping_tool	mapping_date	object_match_field	subject_match_field	match_string
HP:0002894	Neoplasm of the pancreas	skos:relatedMatch	0.8	MP:0009153	increased pancreas tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	pancreatic tumor
HP:0002894	Neoplasm of the pancreas	skos:relatedMatch	0.8	MP:0009153	increased pancreas tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	pancreatic tumour
HP:0000787	Nephrolithiasis	skos:relatedMatch	0.8	MP:0002708	nephrolithiasis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	renal calculi
HP:0002669	Osteosarcoma	skos:relatedMatch	0.8	MP:0003789	increased osteosarcoma incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	osteogenic sarcoma
HP:0100615	Ovarian neoplasm	skos:relatedMatch	0.8	MP:0008000	increased ovary tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	ovarian tumour
HP:0100615	Ovarian neoplasm	skos:relatedMatch	0.8	MP:0008000	increased ovary tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	ovarian tumor
HP:0033050	Pharyngalgia	skos:relatedMatch	0.8	MP:0031095	pharyngitis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	sore throat
HP:0004396	Poor appetite	skos:relatedMatch	0.8	MP:0011940	decreased food intake	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	loss of appetite
HP:0001657	Prolonged QT interval	skos:relatedMatch	0.8	MP:0003233	prolonged QT interval	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	long QT syndrome
HP:0001642	Pulmonic stenosis	skos:relatedMatch	0.8	MP:0006128	pulmonary valve stenosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	pulmonary stenosis
HP:0001642	Pulmonic stenosis	skos:relatedMatch	0.8	MP:0010457	pulmonary artery stenosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	pulmonary stenosis
HP:0011958	Retinal perforation	skos:relatedMatch	0.8	MP:0020441	rhegmatogenous retina detachment	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	retinal tear
HP:0100256	Senile plaques	skos:relatedMatch	0.8	MP:0003214	neurofibrillary tangles	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	neuritic plaques
HP:0008070	Sparse hair	skos:relatedMatch	0.8	MP:0003815	hairless	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	hypotrichosis
HP:0003826	Stillbirth	skos:relatedMatch	0.8	MP:0002081	perinatal lethality	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	stillborn
HP:0100309	Subdural hemorrhage	skos:relatedMatch	0.8	MP:0031117	subdural hemorrhage	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	subdural hematoma
HP:0100309	Subdural hemorrhage	skos:relatedMatch	0.8	MP:0031117	subdural hemorrhage	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	subdural haematoma
HP:0010784	Uterine neoplasm	skos:relatedMatch	0.8	MP:0009222	increased uterus tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	uterine tumour
HP:0010784	Uterine neoplasm	skos:relatedMatch	0.8	MP:0009222	increased uterus tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	uterine tumor
HP:0002633	Vasculitis	skos:relatedMatch	0.8	MP:0001863	blood vessel inflammation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	angiitis
HP:0003270	Abdominal distention	skos:broadMatch	0.8	MP:0009247	meteorism	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	bloating
HP:0009124	Abnormal adipose tissue morphology	skos:broadMatch	0.8	MP:0000003	abnormal adipose tissue morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormality of adipose tissue
HP:0012116	Abnormal circulating albumin concentration	skos:broadMatch	0.8	MP:0000199	abnormal circulating serum albumin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormal albumin level
HP:0010299	Abnormal dentin morphology	skos:broadMatch	0.8	MP:0002818	abnormal dentin morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormal dentin
HP:0000290	Abnormal forehead morphology	skos:broadMatch	0.8	MP:0030031	abnormal forehead morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormality of the frontal region of the face
HP:0003312	Abnormal form of the vertebral bodies	skos:broadMatch	0.8	MP:0000141	abnormal vertebral body morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormal vertebral bodies
HP:0001392	Abnormality of the liver	skos:broadMatch	0.8	MP:0000598	abnormal liver morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormal liver
HP:0000032	Abnormal male external genitalia morphology	skos:broadMatch	0.8	MP:0001145	abnormal male reproductive system morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormality of male external genitalia
HP:0000008	Abnormal morphology of female internal genitalia	skos:broadMatch	0.8	MP:0009209	abnormal internal female genitalia morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormality of female internal genitalia
HP:0000587	Abnormal optic nerve morphology	skos:broadMatch	0.8	MP:0001330	abnormal optic nerve morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	optic nerve abnormalities
HP:0000036	Abnormal penis morphology	skos:broadMatch	0.8	MP:0005187	abnormal penis morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormality of the penis
HP:0000045	Abnormal scrotum morphology	skos:broadMatch	0.8	MP:0002669	abnormal scrotum morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormality of the scrotum
HP:0000035	Abnormal testis morphology	skos:broadMatch	0.8	MP:0001146	abnormal testis morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	abnormality of the testis
HP:0002298	Absent hair	skos:broadMatch	0.8	MP:0003815	hairless	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	absent hair
HP:0011377	Aplasia of the vestibule	skos:broadMatch	0.8	MP:0004314	absent inner ear vestibule	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	absent vestibule
HP:0000483	Astigmatism	skos:broadMatch	0.8	MP:0006151	cornea astigmatism	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	astigmatism
HP:0002682	Broad skull	skos:broadMatch	0.8	MP:0000441	increased cranium width	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	wide skull
HP:0410030	Cleft lip	skos:broadMatch	0.8	MP:0005170	cleft upper lip	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	cleft lip
HP:0005537	Decreased mean platelet volume	skos:broadMatch	0.8	MP:0008935	decreased mean platelet volume	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	small platelet size
HP:0005537	Decreased mean platelet volume	skos:broadMatch	0.8	MP:0008935	decreased mean platelet volume	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	small platelets
HP:0004386	Gastrointestinal inflammation	skos:broadMatch	0.8	MP:0001858	intestinal inflammation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	gastrointestinal inflammation
HP:0001952	Glucose intolerance	skos:broadMatch	0.8	MP:0005293	impaired glucose tolerance	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	glucose intolerance
HP:0011877	Increased mean platelet volume	skos:broadMatch	0.8	MP:0002599	increased mean platelet volume	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	large platelets
HP:0007185	Loss of consciousness	skos:broadMatch	0.8	MP:0031302	syncope	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	fainting
HP:0000161	Median cleft upper lip	skos:broadMatch	0.8	MP:0031445	midline cleft upper lip	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	midline cleft lip
HP:0001270	Motor delay	skos:broadMatch	0.8	MP:0031496	motor developmental delay	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	motor retardation
HP:0001270	Motor delay	skos:broadMatch	0.8	MP:0031496	motor developmental delay	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	locomotor delay
HP:0002107	Pneumothorax	skos:broadMatch	0.8	MP:0001177	atelectasis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	collapsed lung
HP:0001059	Pterygium	skos:broadMatch	0.8	MP:0003664	ocular pterygium	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	pterygia
HP:0004935	Pulmonary artery atresia	skos:broadMatch	0.8	MP:0006130	pulmonary valve atresia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	pulmonary atresia
HP:0002719	Recurrent infections	skos:broadMatch	0.8	MP:0002406	increased susceptibility to infection	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	susceptibility to infection
HP:0025144	Shivering	skos:broadMatch	0.8	MP:0000745	tremors	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	shivering
HP:0008070	Sparse hair	skos:broadMatch	0.8	MP:0000416	sparse hair	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	hypotrichosis
HP:0001279	Syncope	skos:broadMatch	0.8	MP:0031302	syncope	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	fainting spell
HP:0001669	Transposition of the great arteries	skos:broadMatch	0.8	MP:0004110	transposition of great arteries	semapv:LexicalMatching	MGI_pipeline	2026-04-21	broad Synonym	exact Synonym	transposition of great vessels
HP:0002060	Abnormal cerebral morphology	skos:narrowMatch	0.8	MP:0021002	brain lesion	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	cerebral lesion
HP:0010701	Abnormal circulating immunoglobulin concentration	skos:narrowMatch	0.8	MP:0002490	abnormal immunoglobulin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	abnormal serum level of immunoglobulin
HP:0010701	Abnormal circulating immunoglobulin concentration	skos:narrowMatch	0.8	MP:0002490	abnormal immunoglobulin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	abnormal serum immunoglobulin concentration
HP:0008364	Abnormality of the calcaneus	skos:narrowMatch	0.8	MP:0009728	abnormal calcaneum morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	abnormal heel bone
HP:0012210	Abnormal renal morphology	skos:narrowMatch	0.8	MP:0002135	abnormal kidney morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	renal malformation
HP:0012234	Absence of circulating granulocytes	skos:narrowMatch	0.8	MP:0000334	decreased granulocyte number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	agranulocytosis
HP:0010760	Absent toe	skos:narrowMatch	0.8	MP:0000561	adactyly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	absent toes
HP:0008216	Adrenal gland dysgenesis	skos:narrowMatch	0.8	MP:0000639	abnormal adrenal gland morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	adrenal gland dysplasia
HP:0009927	Aplasia of the nose	skos:narrowMatch	0.8	MP:0000450	absent snout	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	absent nose
HP:0001166	Arachnodactyly	skos:narrowMatch	0.8	MP:0006296	arachnodactyly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	spider fingers
HP:0005528	Bone marrow hypocellularity	skos:narrowMatch	0.8	MP:0000333	decreased bone marrow cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	hypoplastic bone marrow
HP:0005528	Bone marrow hypocellularity	skos:narrowMatch	0.8	MP:0000333	decreased bone marrow cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	bone marrow hypoplasia
HP:0025250	Closed comedo	skos:narrowMatch	0.8	MP:0010700	hair follicle comedo	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	whitehead
HP:0002212	Curly hair	skos:narrowMatch	0.8	MP:0000410	waved hair	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	curly hair
HP:0001913	Decreased total granulocyte count	skos:narrowMatch	0.8	MP:0000334	decreased granulocyte number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	granulocytopenia
HP:0001882	Decreased total leukocyte count	skos:narrowMatch	0.8	MP:0000221	decreased leukocyte cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	leukopenia
HP:0001888	Decreased total lymphocyte count	skos:narrowMatch	0.8	MP:0000221	decreased leukocyte cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	lymphopenia
HP:0001888	Decreased total lymphocyte count	skos:narrowMatch	0.8	MP:0005016	decreased lymphocyte cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	lymphopenia
HP:0012312	Decreased total monocyte count	skos:narrowMatch	0.8	MP:0000223	decreased monocyte cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	monocytopenia
HP:0001967	Diffuse mesangial sclerosis	skos:narrowMatch	0.8	MP:0011353	expanded mesangial matrix	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	mesangial sclerosis
HP:0002307	Drooling	skos:narrowMatch	0.8	MP:0000622	increased salivation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	sialorrhea
HP:0005164	Dysplastic pulmonary valve	skos:narrowMatch	0.8	MP:0002748	abnormal pulmonary valve morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	pulmonary valve dysplasia
HP:0030732	Dysplastic tricuspid valve	skos:narrowMatch	0.8	MP:0002624	abnormal tricuspid valve morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	tricuspid valve dysplasia
HP:0002094	Dyspnea	skos:narrowMatch	0.8	MP:0001954	respiratory distress	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	dyspnoea
HP:0002094	Dyspnea	skos:narrowMatch	0.8	MP:0001954	respiratory distress	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	shortness of breath
HP:0009380	Finger aplasia	skos:narrowMatch	0.8	MP:0000561	adactyly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	absent fingers
HP:0001371	Flexion contracture	skos:narrowMatch	0.8	MP:0030798	joint contracture	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	flexion contractures
HP:0000085	Horseshoe kidney	skos:narrowMatch	0.8	MP:0003605	fused kidneys	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	horseshoe kidney
HP:0100692	Increased corneal curvature	skos:narrowMatch	0.8	MP:0014656	increased cornea curvature	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	steep corneal curvature
HP:0001880	Increased total eosinophil count	skos:narrowMatch	0.8	MP:0005011	increased eosinophil cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	eosinophilia
HP:0032310	Increased total granulocyte count	skos:narrowMatch	0.8	MP:0000322	increased granulocyte number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	granulocytosis
HP:0001974	Increased total leukocyte count	skos:narrowMatch	0.8	MP:0000218	increased leukocyte cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	leukocytosis
HP:0100827	Increased total lymphocyte count	skos:narrowMatch	0.8	MP:0005013	increased lymphocyte cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	lymphocytosis
HP:0012311	Increased total monocyte count	skos:narrowMatch	0.8	MP:0000220	increased monocyte cell number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	monocytosis
HP:0003189	Long nose	skos:narrowMatch	0.8	MP:0000446	long snout	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	long nose
HP:0000347	Micrognathia	skos:narrowMatch	0.8	MP:0002639	micrognathia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	mandibular hypoplasia
HP:0001270	Motor delay	skos:narrowMatch	0.8	MP:0031496	motor developmental delay	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	delayed early motor milestones
HP:0001571	Multiple impacted teeth	skos:narrowMatch	0.8	MP:0030505	tooth impaction	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	impacted teeth
HP:0008404	Nail dystrophy	skos:narrowMatch	0.8	MP:0000579	abnormal nail morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	onychodystrophy
HP:0000460	Narrow nose	skos:narrowMatch	0.8	MP:0030191	narrow snout	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	narrow nose
HP:0025251	Open comedo	skos:narrowMatch	0.8	MP:0010700	hair follicle comedo	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	blackhead
HP:0000113	Polycystic kidney dysplasia	skos:narrowMatch	0.8	MP:0008528	polycystic kidney	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	polycystic kidneys
HP:0002098	Respiratory distress	skos:narrowMatch	0.8	MP:0001954	respiratory distress	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	laboured breathing
HP:0002098	Respiratory distress	skos:narrowMatch	0.8	MP:0001954	respiratory distress	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	labored breathing
HP:0003196	Short nose	skos:narrowMatch	0.8	MP:0000445	short snout	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	short nose
HP:0001831	Short toe	skos:narrowMatch	0.8	MP:0002544	brachydactyly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	short toes
HP:0001682	Subvalvular aortic stenosis	skos:narrowMatch	0.8	MP:0010448	heart left ventricle outflow tract stenosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	subaortic stenosis
HP:0008188	Thyroid dysgenesis	skos:narrowMatch	0.8	MP:0000681	abnormal thyroid gland morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	thyroid dysplasia
HP:0001770	Toe syndactyly	skos:narrowMatch	0.8	MP:0000564	syndactyly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	fused toes
HP:0000445	Wide nose	skos:narrowMatch	0.8	MP:0030189	broad snout	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	wide nose
HP:0000445	Wide nose	skos:narrowMatch	0.8	MP:0030189	broad snout	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	exact Synonym	broad nose
HP:0012622	Chronic kidney disease	skos:relatedMatch	0.8	MP:0002136	abnormal kidney physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	related Synonym	loss of renal function
HP:0006297	Enamel hypoplasia	skos:relatedMatch	0.8	MP:0002576	abnormal enamel morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	related Synonym	enamel dysplasia
HP:0003196	Short nose	skos:relatedMatch	0.8	MP:0030190	small snout	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	related Synonym	small nose
HP:0000290	Abnormal forehead morphology	skos:broadMatch	0.8	MP:0030031	abnormal forehead morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	narrow Synonym	malformation of the forehead
HP:0000290	Abnormal forehead morphology	skos:broadMatch	0.8	MP:0030031	abnormal forehead morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	narrow Synonym	narrow Synonym	deformity of the forehead
